experiment,optimizer,epoch,train_loss,train_accuracy,train_f1_score,train_auc,train_loss_std_err,train_accuracy_std_err,train_f1_score_std_err,train_auc_std_err
resnet34_cifar100,MILO,2,2.572529453778734,33.567581699346405,0.3181783593348123,0.9407220055811706,0.0294501952294467,0.5801333698508244,0.0057141150125388,0.0019392993506491
resnet34_cifar100,MILO,3,2.173749667797213,42.58614379084968,0.4165953555167084,0.9622030127992184,0.065078232491512,1.5559732289267247,0.0147156859783674,0.0023669288615828
resnet34_cifar100,MILO,4,1.7271629288654702,53.53986928104575,0.5315762672003699,0.977782085362264,0.0644241499083752,1.769926723995387,0.0164765246729116,0.0023229584411167
resnet34_cifar100,MILO,5,1.3037199292027093,65.0321568627451,0.6468905755131954,0.9889167857611896,0.0453110142964552,1.4358991069922515,0.0139738961314952,0.0010435462488626
resnet34_cifar100,MILO,6,0.9075638399161544,76.33359477124182,0.7625626121353811,0.9954718508026366,0.0528417306144964,1.7090711387696438,0.0173776917213672,0.0006767207978489
resnet34_cifar100,MILO,7,0.5531511524982702,87.52522875816994,0.8752372425426348,0.9986928761494858,0.0532747380231468,1.520510289345645,0.0150696418899778,0.0003354326597193
resnet34_cifar100,MILO,8,0.2996979819956948,94.76705882352942,0.9477445990596364,0.9997479692390556,0.0349939630952702,0.8146333911943369,0.0080876715588751,8.066749780717256e-05
resnet34_cifar100,MILO,9,0.1453028305102018,98.17098039215686,0.9817168597491228,0.9999559391880184,0.0214688764249305,0.4720605870329515,0.0047180447004816,1.4630947948367762e-05
resnet34_cifar100,MILO,10,0.0728508193682611,99.37411764705882,0.993720393794662,0.9999897140049728,0.0142453007317708,0.2247843076441229,0.0022571377865235,4.281259609580999e-06
resnet34_cifar100,MILO_LW,1,3.2060756059334947,20.68705882352941,0.1858766789058647,0.8936617448278739,0.0201101385461485,0.365934071773108,0.0034851922622715,0.0022971750224798
resnet34_cifar100,MILO_LW,2,2.5575158721450104,33.945098039215694,0.3273545971832228,0.9418973843725388,0.0268297801438357,0.5977119001416435,0.0062552015741359,0.0016136282505193
resnet34_cifar100,MILO_LW,3,2.104369009562723,44.14692810457517,0.4339533316430671,0.9642342722082048,0.0281493399587044,0.728874353996544,0.0068006511737012,0.0008877054324769
resnet34_cifar100,MILO_LW,4,1.695037116975722,54.37071895424837,0.5375929103774104,0.978912864998362,0.0278823126086784,0.7408402137489968,0.0085075130639991,0.0008115810422097
resnet34_cifar100,MILO_LW,5,1.3323018374636282,63.83529411764705,0.636664199564415,0.98848113377787,0.0375566445820156,1.1647928783630337,0.0118669499367261,0.0007627217921869
resnet34_cifar100,MILO_LW,6,0.908522962411868,76.41098039215686,0.7637029519157654,0.995546788103136,0.0517393569016359,1.5969780937746902,0.0153181131536126,0.0006342752413762
resnet34_cifar100,MILO_LW,7,0.5368428118475123,88.04287581699346,0.8803853593378921,0.9988225648930016,0.0319680930274644,0.9581992166655132,0.0094622195586481,0.0002062098616346
resnet34_cifar100,MILO_LW,8,0.2841074565672407,95.17019607843136,0.9517125859267116,0.999780417525178,0.0235479923914002,0.5729622766205255,0.0057385669024913,4.777857264267942e-05
resnet34_cifar100,MILO_LW,9,0.1351451945303312,98.5260130718954,0.9852638031594122,0.9999686991292532,0.012733343115008,0.1928525931582327,0.0019322187212157,5.512471264425526e-06
resnet34_cifar100,MILO_LW,10,0.0613662624886222,99.5769934640523,0.9957749430131472,0.9999912968272172,0.0060294719658815,0.0481528601091463,0.0004680809452292,3.022305428964185e-06
resnet34_cifar100,SGD,1,3.686987106004104,13.72967320261438,0.104261132984867,0.8340735455232092,0.0156097363260181,0.2683690374826792,0.0022183898732238,0.0020312228158351
resnet34_cifar100,SGD,2,3.2454292302649,21.068758169934643,0.1826440360919293,0.8869227241531241,0.0108641262606851,0.2884933855541229,0.0027243960600081,0.0012327595428589
resnet34_cifar100,SGD,3,2.886746557582282,28.42196078431373,0.2642567513918093,0.9187226008216036,0.0179328632184259,0.4306118069193672,0.0042879807659605,0.0009877911930701
resnet34_cifar100,SGD,4,2.602877550489139,33.78091503267974,0.3217867317545128,0.9379308936847,0.0219807794839577,0.5775620808155174,0.0078327193401334,0.0015272778488196
resnet34_cifar100,SGD,5,2.2946435720979776,40.332026143790856,0.3901213095620675,0.9561802560888096,0.020829893439242,0.5227496579828474,0.0050439968349806,0.0008544655070173
resnet34_cifar100,SGD,6,2.053984748703203,45.49490196078432,0.4459548725440291,0.9670027498997772,0.0414121389691048,1.097262221201145,0.0116740954261872,0.0013710479928827
resnet34_cifar100,SGD,7,1.8231514118219516,50.73254901960784,0.5035326794090649,0.9765709610375652,0.0258301242433636,0.9074288735178244,0.0083163537101073,0.0006115114698335
resnet34_cifar100,SGD,8,1.5036636565875383,58.71372549019608,0.5832236856380633,0.9851969095341612,0.0274179178269343,0.926895650090915,0.010084767080874,0.0005924525926593
resnet34_cifar100,SGD,9,1.2497769562528025,65.53254901960784,0.653646161227454,0.990968502546666,0.0346527963828825,1.1176592591926675,0.0109449073654906,0.0006062341906221
resnet34_cifar100,SGD,10,1.1062247503885256,68.86849673202614,0.6898037461991489,0.9937029833803074,0.0387612998293816,1.2964103016453976,0.0124237472506171,0.000626700988852
resnet34_cifar100,ADAMW,1,3.715906946862913,11.961830065359475,0.0866595882085556,0.837504640666314,0.0253938871613795,0.2798113642972729,0.0027615822624667,0.003006609742725
resnet34_cifar100,ADAMW,2,3.0975351655922685,22.954771241830063,0.2029856096517702,0.904693573354358,0.028193598424228,0.5605233635740735,0.0057988940680509,0.0023086895070143
resnet34_cifar100,ADAMW,3,2.5934883828805164,32.382745098039216,0.3029653193605033,0.9415669682524612,0.0422380078800464,0.8601726751393761,0.0101304296647388,0.0023863486242597
resnet34_cifar100,ADAMW,4,2.1382454962113324,42.62117647058823,0.4146895923449876,0.9630755548747229,0.066668624884387,1.17591231488993,0.0130751714809333,0.0026075268600889
resnet34_cifar100,ADAMW,5,1.7677968496447296,50.90875816993464,0.498046564070543,0.9763608881845868,0.0169221810969054,0.3020016382967817,0.002742174876484,0.0006318587934339
resnet34_cifar100,ADAMW,6,1.4326976476208055,59.08339869281046,0.5856067810640291,0.9855129956348516,0.0273187796733817,0.6956904500369616,0.0070168237914158,0.00069350170571
resnet34_cifar100,ADAMW,7,1.124023059969634,66.99137254901962,0.6674218754827206,0.9920506935945343,0.021683402653491,0.6815598526277172,0.00743557579027,0.0003610188203528
resnet34_cifar100,ADAMW,8,0.8153192944676269,75.49437908496732,0.7523562971394226,0.9960975402266504,0.0334210701230223,1.0179482387485743,0.0098755749641063,0.0003472530391589
resnet34_cifar100,ADAMW,9,0.5700683020756915,82.59032679738563,0.824931575736181,0.9982355924818508,0.0310320831964547,0.9603082365026314,0.0094612703835422,0.0002529682650707
resnet34_cifar100,ADAMW,10,0.3918969075801325,87.99424836601307,0.8799048785330743,0.9991587132218406,0.0203802609486669,0.6575589066121098,0.006516279321407,0.0001080276350559
resnet34_cifar100,ADAM_MINI,1,3.936675312189339,10.903006535947714,0.0783016995214831,0.8252441118058679,0.1935176452408487,0.618217794887451,0.0056544682895362,0.0104144211951198
resnet34_cifar100,ADAM_MINI,2,3.159705380411085,22.162091503267977,0.1935161223416111,0.9018276380714348,0.0460363995470228,0.7502252214272491,0.0080634661842491,0.0028596380083169
resnet34_cifar100,ADAM_MINI,3,2.6324142154145087,32.153725490196074,0.3032017823783423,0.9394183068611116,0.0196713762955372,0.3082988176489355,0.0020657622835134,0.0011662935951779
resnet34_cifar100,ADAM_MINI,4,2.1681517264222787,41.7840522875817,0.4060150202885353,0.9621246202190484,0.0342153704623425,0.783865056854175,0.0088332178544764,0.0011953636074827
resnet34_cifar100,ADAM_MINI,5,1.8178818860371908,49.803921568627445,0.490629042347093,0.9753252493718392,0.0179775496521201,0.4740973017505904,0.0053933946300882,0.0003370707235032
resnet34_cifar100,ADAM_MINI,6,1.500583353523803,57.22666666666667,0.5661241420004701,0.984559744693544,0.0486583442895933,1.4310604369182045,0.0142229572854774,0.0010595163249084
resnet34_cifar100,ADAM_MINI,7,1.1714321100958034,65.89647058823529,0.6541691512655681,0.9910359171094558,0.0194945854099962,0.533541289714603,0.005659410180378,0.0003777061520088
resnet34_cifar100,ADAM_MINI,8,0.947265950834985,72.56261437908498,0.723032367430866,0.9937299104363064,0.038114852828185,1.2783355083883454,0.012506182922623,0.0005953857790014
resnet34_cifar100,ADAM_MINI,9,0.6446363266044193,80.45542483660131,0.8036561741444703,0.9977662074199648,0.0409464928890713,1.402057013319196,0.0142239368843032,0.0002693714211484
resnet34_cifar100,ADAM_MINI,10,0.4831313136789534,85.47660130718955,0.8546071240305155,0.9982039130576826,0.0333320597876749,0.8108088633323525,0.0085976138155528,0.0005258429229309
resnet34_cifar100,NOVOGRAD,1,3.96765625557993,9.94875816993464,0.0666280622383329,0.7895622826176973,0.0217843561397274,0.2163698417323792,0.0017721552685493,0.0029825334384541
resnet34_cifar100,NOVOGRAD,2,3.46194204270606,17.67372549019608,0.1465518729226455,0.8635474264069124,0.0042635081247026,0.3459934906593239,0.0035738293678916,0.0009672847000812
resnet34_cifar100,NOVOGRAD,3,3.069541883161956,25.190065359477124,0.2292593331817756,0.9022977243115284,0.0105449154084917,0.3789554883678621,0.0046104500893971,0.0009472423211626
resnet34_cifar100,NOVOGRAD,4,2.740292692301632,31.208366013071892,0.2907250502727374,0.9284300481754736,0.0095691579695059,0.2919061666578063,0.0039773206173799,0.0005223302765978
resnet34_cifar100,NOVOGRAD,5,2.49271125807918,36.35869281045751,0.3495493441747211,0.944789381066338,0.0100472732568219,0.2353339109415129,0.0030335839976987,0.000306975218852
resnet34_cifar100,NOVOGRAD,6,2.215341345155005,42.479477124183006,0.4131739339469596,0.959131257271269,0.0103807759249808,0.3167389045943453,0.0044043365417702,0.0005661493287739
resnet34_cifar100,NOVOGRAD,7,1.9598103864682264,48.11555555555556,0.4733367280485477,0.9697872990514184,0.0152366891479889,0.686838933784351,0.0083901604870885,0.0006067028679527
resnet34_cifar100,NOVOGRAD,8,1.6946111857682271,54.70117647058824,0.5415326638967517,0.9792673603378358,0.0243345571072776,0.5657116436883018,0.0044194352872848,0.0005963561840922
resnet34_cifar100,NOVOGRAD,9,1.4256820547777065,62.0162091503268,0.6160814850614529,0.9867814283921136,0.0158657781163738,0.6741750195161779,0.0070685039636503,0.0003773765316864
resnet34_cifar100,NOVOGRAD,10,1.1185199421028686,70.24575163398694,0.6996772670938878,0.9927310434996428,0.0264769126958631,1.0460940615837189,0.0104269989810513,0.0002976361516193
resnet34_cifar100,ADAGRAD,1,3.511115198048112,17.43372549019608,0.1402786806260463,0.8566411153247989,0.0279317721076906,0.6223702795234024,0.0066705237059908,0.003621331413858
resnet34_cifar100,ADAGRAD,2,3.430390708225225,19.075032679738563,0.158144867603745,0.8658907381368051,0.0281836632748596,0.6112267340202407,0.0069649795841659,0.0035255369072684
resnet34_cifar100,ADAGRAD,3,3.39507582570743,19.74954248366013,0.1654271713071671,0.8697992010909099,0.0283101529206051,0.5990970465083547,0.0065410985766338,0.003432505511321
resnet34_cifar100,ADAGRAD,4,3.3752466827417518,20.0878431372549,0.1689049150654464,0.8720343482304911,0.02882317759847,0.5875566746399576,0.0065503008556489,0.0034540095720179
resnet34_cifar100,ADAGRAD,5,3.362228330514945,20.33045751633987,0.171640112871286,0.8734445473320953,0.0288456321769439,0.6111653395952776,0.0066764667293209,0.0034182937978204
resnet34_cifar100,ADAGRAD,6,3.352024254418666,20.531764705882352,0.1738805149312888,0.8746223098246941,0.0289490795914645,0.5924073400044034,0.0066583701954058,0.003368914660824
resnet34_cifar100,ADAGRAD,7,3.344889157012241,20.68496732026144,0.1756470130417969,0.8753653286481337,0.0287380549238294,0.5585943802625474,0.0062103968856684,0.0033201506929292
resnet34_cifar100,ADAGRAD,8,3.3402319440530013,20.764444444444443,0.1765404144302751,0.8758823564837771,0.0285954758420292,0.574760762218639,0.0064233848554251,0.0033079082617375
resnet34_cifar100,ADAGRAD,9,3.3342125038969748,20.91294117647059,0.178198958122148,0.8765318044122259,0.0287720183503516,0.5815535691611673,0.0063971019628546,0.0033169079529864
resnet34_cifar100,ADAGRAD,10,3.329517078910777,20.997124183006537,0.1791992049700066,0.8770230081953917,0.0288533880165042,0.5831721679195854,0.0062931531653823,0.003317829739736
resnet34_cifar100,ADEMAMIX,1,3.592942455817828,13.773071895424836,0.1071658856389224,0.8507420168594001,0.0104154198016119,0.308297709148044,0.0041213406793479,0.0015534639342946
resnet34_cifar100,ADEMAMIX,2,3.047648222986857,23.65281045751634,0.2128459404980917,0.9094844410957348,0.0128477892001036,0.368849328303061,0.0050719037881659,0.00128716426984
resnet34_cifar100,ADEMAMIX,3,2.6328643565308814,32.95058823529412,0.3105958385299812,0.93933488574278,0.0382431473217736,0.4422657866211619,0.0037932866426728,0.0020675037381451
resnet34_cifar100,ADEMAMIX,4,2.127813232369516,43.18326797385621,0.4199752633986532,0.9628083727775976,0.0395320343087326,0.8663717003148813,0.0100964565169213,0.0017127382702115
resnet34_cifar100,ADEMAMIX,5,1.7811694806603824,51.25647058823529,0.5066133773716673,0.975689801477631,0.0559536621570389,1.436935761290417,0.0131005090139897,0.0018210677214
resnet34_cifar100,ADEMAMIX,6,1.422700753538593,60.88993464052288,0.6052147025266444,0.984794258011068,0.0473640634485323,0.7885197028605613,0.0076780630067498,0.001197439716711
resnet34_cifar100,ADEMAMIX,7,1.0514065213658452,70.26039215686274,0.7001650911214694,0.9920706374461672,0.039870302411091,1.1795557514108816,0.0117843866151608,0.0005782329326857
resnet34_cifar100,ADEMAMIX,8,0.7152045917741614,79.66954248366014,0.7957787961369397,0.9960273913728004,0.0389024341114719,1.1323873293592832,0.0116620488470927,0.0005091920325758
resnet34_cifar100,ADEMAMIX,9,0.4173165782744588,88.4653594771242,0.8845090009013056,0.9984291581852944,0.0223632714271799,0.7383975755226896,0.007437864906361,0.0003268591797224
resnet34_cifar100,ADEMAMIX,10,0.2289940771433262,94.16470588235292,0.9418215951239072,0.99914262574901,0.0164378177541525,0.3818819511280634,0.0038079866020527,0.0002479373061942
simple_vit,MILO,1,1.683732763267966,38.01202614379085,0.3701202589797788,0.8311156019728857,0.0072544091277594,0.3976492073869933,0.004359683604692,0.0005972532764803
simple_vit,MILO,2,1.5911028140685135,41.92366013071896,0.4144052749480076,0.85191914138105,0.0064364819694239,0.267779811778676,0.0038301127688513,0.000705626165991
simple_vit,MILO,3,1.5166870840110032,44.949542483660125,0.4439355664884096,0.8655130012387598,0.0045463283183492,0.0694874223025997,0.0014133500144089,0.00104120863937
simple_vit,MILO,4,1.479716966399648,46.296470588235294,0.459116075592657,0.8737148373852982,0.0065683607268839,0.3477405266539525,0.0056987809886598,0.0009750908350801
simple_vit,MILO,5,1.440736125398773,47.94771241830066,0.475800188785705,0.8798901520035839,0.0036373110443418,0.1233781970350094,0.00200185015328,0.0008370214672468
simple_vit,MILO,6,1.4155617738885815,48.8324183006536,0.486739411805166,0.8844308235128787,0.0081502393627967,0.2388426678459423,0.0016361167445771,0.0011470855500126
simple_vit,MILO,7,1.3860123658710055,49.944575163398696,0.4979484613550441,0.8890776584004474,0.0073779693367246,0.1940556226695042,0.0020196888495124,0.00131694297672
simple_vit,MILO,8,1.3787533123739406,50.06901960784314,0.4971839785486958,0.8918221692711221,0.0094933990190564,0.3329723535600128,0.0029009788545529,0.0013511491810624
simple_vit,MILO,9,1.3685965759676264,50.420915032679744,0.5019829204562279,0.8946381255004473,0.0077002534492673,0.2673271328838633,0.0023242844224339,0.0010552853982728
simple_vit,MILO,10,1.337523641959047,51.59006535947712,0.5137969487364821,0.8976773815648993,0.0061083263979254,0.1860868679947268,0.0021998941616157,0.0010654994612963
simple_vit,MILO_LW,1,1.675965803411895,38.63895424836601,0.3764883126230522,0.8324967006574024,0.0094975211623764,0.3823341484683952,0.005668194819905,0.0024194828619441
simple_vit,MILO_LW,2,1.5779219724542954,42.60444444444445,0.422233555573148,0.8536991075412231,0.0118204352638596,0.3911659812616724,0.0029780434271476,0.002341483113625
simple_vit,MILO_LW,3,1.5090157934587765,45.523137254901954,0.4509296685676466,0.8662600831847292,0.0108131112653329,0.4515423987039658,0.0046973758829302,0.0019270641367085
simple_vit,MILO_LW,4,1.4637866396897758,47.19424836601307,0.4698827422437974,0.8748661573253006,0.0090628102576391,0.3706350560041548,0.0038879536069416,0.0017354439860532
simple_vit,MILO_LW,5,1.432406314189138,48.21176470588236,0.4795465044508016,0.8808409244064416,0.0090475452392452,0.3029432564036586,0.0029835857228113,0.0017346423217406
simple_vit,MILO_LW,6,1.4074932845533286,49.365228758169934,0.4912974677008678,0.8854441019733118,0.0072729302893135,0.2364378881707022,0.0011107323058239,0.001368005996527
simple_vit,MILO_LW,7,1.3868234708885745,50.061699346405234,0.4976098605608499,0.8893528142228655,0.0094174472599907,0.3870142988255183,0.004949125298401,0.0013845353823744
simple_vit,MILO_LW,8,1.3640346805385517,51.02954248366014,0.5102652578475714,0.8928749807635075,0.0073543681654155,0.2230302878339589,0.0021236359860474,0.0012599321242382
simple_vit,MILO_LW,9,1.3452365083071145,51.64496732026144,0.5148264746531059,0.8959264487923775,0.007954175985054,0.2865464432026574,0.0029035234414224,0.0012373573781927
simple_vit,MILO_LW,10,1.3312289049023895,52.21281045751634,0.521138634618317,0.8981704326610759,0.0102061092292568,0.4291697371078005,0.0050738114764474,0.0012554869099098
simple_vit,SGD,1,1.848556377039392,32.06849673202614,0.3070196734704546,0.78666879091257,0.0098966227452203,0.3629615087836085,0.0047183236129358,0.0026532279807813
simple_vit,SGD,2,1.7258055220435646,36.6316339869281,0.3592132043396639,0.8183880764873367,0.0070626466475677,0.3341955783796131,0.0036508539264495,0.0014493230419625
simple_vit,SGD,3,1.6603561867757564,39.422745098039215,0.3874007758349139,0.8338250148021566,0.0060752902589579,0.3361784513170161,0.0022688546888088,0.0015782593128277
simple_vit,SGD,4,1.603713299610412,41.43267973856209,0.4071658602466971,0.8471086203850253,0.0105277694057443,0.5177480590712519,0.0045261222283708,0.0017774395467846
simple_vit,SGD,5,1.5587750759935066,43.5278431372549,0.4342321216130137,0.856692467415837,0.0077432108636135,0.3618971187255331,0.0039410145738416,0.0014790406489612
simple_vit,SGD,6,1.5078570841097363,45.295686274509805,0.4502224082098953,0.8664029266220442,0.0081672714789033,0.378219069665838,0.0038383427487448,0.0014114542732572
simple_vit,SGD,7,1.4847588103774323,46.24522875816994,0.4618945832428463,0.8719547593335462,0.0073591200415892,0.3150553513389024,0.0037629358276561,0.0010054390850088
simple_vit,SGD,8,1.4493725955152823,47.24235294117646,0.4679452639803673,0.878453361712571,0.0089498224330582,0.4528187594523407,0.0053150034851298,0.0011447802535675
simple_vit,SGD,9,1.4203910137139113,48.48104575163399,0.4813142969560348,0.8835275331772785,0.0107363266266429,0.4486071875613286,0.0050949571880447,0.0010020200683268
simple_vit,SGD,10,1.3909524623334797,49.64967320261437,0.4953172287376325,0.8880668271410548,0.0054636760563817,0.2069904818885741,0.0022595457842116,0.0007003732346854
simple_vit,ADAMW,1,1.4811310792511585,45.730196078431376,0.4440973818397819,0.8761603040741506,0.0091714532449405,0.6272327507204981,0.0106520612244545,0.0010056439126754
simple_vit,ADAMW,2,1.25733962084577,54.23895424836601,0.535163403251455,0.9113492787540276,0.0043654674158167,0.3421228454102663,0.0049292146183183,0.0003608573863761
simple_vit,ADAMW,3,1.1109036245931985,59.84261437908496,0.5919733019577331,0.9294001809131636,0.0070944597932712,0.346137669515212,0.0046503864716561,0.0008282813958969
simple_vit,ADAMW,4,1.0170963752042237,63.0086274509804,0.6259903576923491,0.9412059473080144,0.0111994106717994,0.4900593447644057,0.0059821191222199,0.0007705674111059
simple_vit,ADAMW,5,0.952714270600462,65.62509803921569,0.6547821586198082,0.9484885812081164,0.0061605587614889,0.2818569839327863,0.002861720060762,0.0007565658959815
simple_vit,ADAMW,6,0.8694715974882538,68.89307189542484,0.6883111100689435,0.9566983800956772,0.0135872618532473,0.5064077257067412,0.0054605805779674,0.000932084211222
simple_vit,ADAMW,7,0.7935700808456521,71.44575163398693,0.7124895442317077,0.963758645250385,0.008245940687613,0.3512562054507475,0.0040680029843312,0.0005129474900476
simple_vit,ADAMW,8,0.7289289602279664,73.93882352941175,0.7389180805851991,0.9690241457373968,0.0061110361758309,0.2322528212448781,0.0024823686875439,0.0006219691101784
simple_vit,ADAMW,9,0.6863893666423224,75.38248366013072,0.7530943134531659,0.9729158432608038,0.0162845769601976,0.6169000704767053,0.0061405418311656,0.0012183162069217
simple_vit,ADAMW,10,0.6084228572546266,78.56575163398693,0.7852158310881078,0.9779295534444584,0.0035260173360701,0.1081278870945602,0.0016411018261052,0.0002856326352583
simple_vit,ADAM_MINI,1,2.039722151232701,24.93228758169935,0.2234618718800186,0.7256691676786776,0.0013860948927815,0.098512495973651,0.0033443531641976,0.0022123856229067
simple_vit,ADAM_MINI,2,1.9796560177235825,27.12470588235294,0.2539184973058422,0.7457671774104482,0.0018092403667768,0.1751075903681411,0.0025774183581796,0.0008327996962356
simple_vit,ADAM_MINI,3,1.9509633102367123,28.129150326797383,0.2627788522825465,0.7559071117657213,0.0032348397346811,0.2148927371078485,0.0037780205678402,0.0006235280660421
simple_vit,ADAM_MINI,4,1.9259092334847048,29.130457516339867,0.2708899714207698,0.7634176769101281,0.0032064437589772,0.1953758217763978,0.0040556416873485,0.0008162859401264
simple_vit,ADAM_MINI,5,1.9072923058029871,29.830065359477125,0.2801769482856148,0.7694862125927793,0.0024888237745185,0.1634311078958533,0.0020816900449743,0.0007626147778079
simple_vit,ADAM_MINI,6,1.8868713776170816,30.63529411764706,0.2922355935786561,0.7753219381984648,0.0026255323597598,0.1615021967202737,0.002736343875541,0.0010305250223114
simple_vit,ADAM_MINI,7,1.8667465064653384,31.443137254901963,0.3005069418635757,0.7813928527340261,0.0034142983875974,0.1411885736763102,0.0022625455196933,0.0012099788751262
simple_vit,ADAM_MINI,8,1.846524611767289,32.13124183006536,0.3114933445174568,0.7872080667262871,0.0058407922510143,0.1954524211629071,0.0025828987380703,0.001754279026476
simple_vit,ADAM_MINI,9,1.8299045094384088,32.700653594771246,0.3177283637616711,0.7925911366482795,0.0081007648264501,0.2392963898296092,0.0028349452053094,0.0020638927322884
simple_vit,ADAM_MINI,10,1.8140384824840072,33.323921568627455,0.3230819705103565,0.7967556680920487,0.0065559373202904,0.1956188077077502,0.0036309227995761,0.0017993116960452
simple_vit,NOVOGRAD,1,1.7689814292957582,34.42823529411765,0.3307238475314171,0.8095498541396984,0.0039885966131313,0.3292118908094983,0.0051852464571466,0.0014444510639536
simple_vit,NOVOGRAD,2,1.6519872755985634,39.5126797385621,0.388570247293698,0.8380148547601733,0.0050299083762587,0.1834124350224369,0.001899569005217,0.0011119139155201
simple_vit,NOVOGRAD,3,1.5762313653783862,42.57359477124183,0.4198821422153272,0.855671507170805,0.0088089055248962,0.2422608422559179,0.0022976196489701,0.0010703731919722
simple_vit,NOVOGRAD,4,1.5015917613110512,45.56183006535947,0.4491224910122633,0.8689029619278115,0.0043552044898444,0.115824960259489,0.0020062593244037,0.0006139941680135
simple_vit,NOVOGRAD,5,1.4561780112509637,47.013333333333335,0.4660061652000068,0.8778718117519586,0.0113628888106525,0.5000129692025544,0.0058039394573435,0.0009114764663012
simple_vit,NOVOGRAD,6,1.4138054610445612,48.56836601307189,0.480077093800187,0.8864001302111332,0.0113141544502935,0.5310212603703882,0.0062244756572276,0.0008023359590094
simple_vit,NOVOGRAD,7,1.3720099537905526,50.30745098039215,0.5012155326337628,0.8922067341027196,0.0044309973848713,0.1667527139147433,0.0013059245860995,0.000624656359714
simple_vit,NOVOGRAD,8,1.326777454042123,51.85934640522876,0.5140922219525766,0.8988113193659085,0.0062343629794724,0.3009732883991331,0.002927162897697,0.000855572908229
simple_vit,NOVOGRAD,9,1.2990113797892155,52.73307189542484,0.5251442300100598,0.9039276484786872,0.0093608106775592,0.5149242445818271,0.0058759793359714,0.000777463746025
simple_vit,NOVOGRAD,10,1.2660796394248417,54.1437908496732,0.5378432120693574,0.908317932433044,0.009524884652006,0.3767772897384149,0.0043139044186595,0.0006864229117279
simple_vit,ADAGRAD,1,1.8337421369240956,32.9359477124183,0.3188688267488092,0.7901289904249337,0.008476837174026,0.1935382299059597,0.0030272494639324,0.0022373266701714
simple_vit,ADAGRAD,2,1.812402441244188,33.715555555555554,0.3286337804558593,0.795627239620526,0.0084775591136535,0.1748302362777609,0.0020862906374981,0.0022085946247499
simple_vit,ADAGRAD,3,1.803068402295331,33.97960784313725,0.3315205819042869,0.7980132074157268,0.0084325505794094,0.20025939008151,0.0023546069682314,0.00216332312136
simple_vit,ADAGRAD,4,1.7975722372354244,34.15843137254902,0.3334909567764836,0.7994072703322193,0.0084183898694632,0.2122943429168952,0.0024851564984062,0.0021546806627585
simple_vit,ADAGRAD,5,1.7940546474257328,34.29071895424836,0.3350269974903191,0.8003286002037182,0.0083710860794635,0.2096715726958954,0.0024654509626855,0.0021396216288498
simple_vit,ADAGRAD,6,1.7915584547828225,34.391633986928106,0.336105274810032,0.800991539707049,0.0084296361745328,0.2115392974474501,0.0025293950546387,0.0021427584092086
simple_vit,ADAGRAD,7,1.7895011397554983,34.46745098039216,0.3368717367935774,0.8015139677673563,0.0084269183059253,0.2092065283966373,0.0025185518640688,0.0021407817371065
simple_vit,ADAGRAD,8,1.7878980155321509,34.52339869281046,0.3375434725616882,0.8019235645391986,0.0084379978057754,0.2001398972464496,0.0024038744878613,0.0021424160178747
simple_vit,ADAGRAD,9,1.7865868663837703,34.58352941176471,0.3381512490077801,0.8022611865578956,0.0084305190347047,0.2065481919097497,0.0024681941347619,0.0021406710564293
simple_vit,ADAGRAD,10,1.785442840076272,34.63581699346405,0.3387010651128957,0.8025473349631561,0.0084386979560975,0.2035011587259454,0.0024571804722307,0.002139964739439
simple_vit,ADEMAMIX,1,1.5475342651554185,42.91660130718954,0.4126352050197351,0.8635258832690121,0.0100155476368358,0.5649222533918199,0.0072114412806245,0.0020959800202851
simple_vit,ADEMAMIX,2,1.2766107000887004,53.69830065359478,0.5305244287067674,0.907157300022764,0.0123830393003538,0.4429313729227448,0.0053216078353247,0.0014162337320908
simple_vit,ADEMAMIX,3,1.133008690951229,59.011241830065366,0.5854171039923155,0.9258083442977716,0.0111761588024431,0.4680040885549847,0.0057179732606547,0.0011082841759797
simple_vit,ADEMAMIX,4,1.0478267835243074,61.96287581699346,0.6183383559770255,0.9372518938039692,0.0060431564660113,0.2283228724904011,0.002056676734708,0.0007872614026998
simple_vit,ADEMAMIX,5,0.9810953507585464,64.5281045751634,0.6430210497337316,0.9455410003464966,0.009350925844518,0.3972393951813283,0.0053320580244249,0.0008717048870571
simple_vit,ADEMAMIX,6,0.9057884552388408,67.22718954248367,0.6709158345435896,0.9534454452451768,0.013047172167325,0.5307425217729972,0.0061900018720951,0.0009926096220328
simple_vit,ADEMAMIX,7,0.8175820630329108,70.67032679738561,0.7042691124567451,0.9610293926451036,0.0123847886872824,0.4618850987191676,0.004400312716386,0.0008087152791728
simple_vit,ADEMAMIX,8,0.7627004469522464,72.62954248366013,0.721896753348046,0.9659498746684022,0.0084711407547535,0.3607003786043113,0.0044068545160823,0.0006091734120966
simple_vit,ADEMAMIX,9,0.7102235899650973,74.57830065359477,0.7448587530012168,0.9700771610435353,0.0074311175251049,0.2851152701022928,0.0030912261257057,0.0004964234985708
simple_vit,ADEMAMIX,10,0.6513417587504667,76.88313725490195,0.7681454287329608,0.9749789248831016,0.0097300568686213,0.4506171882141006,0.0045377247772931,0.0007370396589701
vgg11_cifar10,MILO,1,1.1386956370110606,58.334640522875816,0.5783066859301513,0.9289458331492882,0.0275049010534777,1.1438597178146646,0.0140812923168314,0.0027052637331327
